office_branch,office_id,office,district,district_display,district_id,election_id,election_date,is_special,total_votes,blank_votes,all_other_votes,num_candidates,id_winner,name_winner,city_town_winner,party_winner,id_incumbent,name_incumbent,city_town_incumbent,party_incumbent,id_dem,name_dem,city_town_dem,votes_dem,percent_dem,id_gop,name_gop,city_town_gop,votes_gop,percent_gop,id_third_party,name_third_party,city_town_third_party,votes_third_party,percent_third_party,party_third_party,id_write_in,name_write_in,city_town_write_in,votes_write_in,percent_write_in,party_write_in,election_year,incumbent_status,dem_win,dem_margin,pres_elec,pvi_year,PVI_N,PVI
Legislative,9,State Senate,Worcester and Norfolk,Worcester and Norfolk,58732,105591,2010-11-02,FALSE,61720,2656,47,2,63089,Richard T. Moore,Uxbridge,Democratic,63089,Richard T. Moore,Uxbridge,Democratic,63089,Richard T. Moore,Uxbridge,31602,0.5354728298625819,63090,Kimberly B. Roy,Sutton,27415,0.464527170137418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.07094565972516392,FALSE,2008,2.577474723574691,D+3
Legislative,9,State Senate,"Worcester, Hampden, Hampshire and Franklin","Worcester, Hampden, Hampshire and Franklin",58730,105554,2010-11-02,FALSE,60806,1973,34,2,63085,Stephen M. Brewer,Barre,Democratic,63085,Stephen M. Brewer,Barre,Democratic,63085,Stephen M. Brewer,Barre,38951,0.6624432388305923,63086,Daniel D. Dubrule,Ashburnham,19848,0.33755676116940764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.32488647766118467,FALSE,2008,1.875785546514186,D+2
Legislative,9,State Senate,First Worcester,1st Worcester,58728,105596,2010-11-02,FALSE,54759,2804,61,2,63082,Harriette L. Chandler,Worcester,Democratic,63082,Harriette L. Chandler,Worcester,Democratic,63082,Harriette L. Chandler,Worcester,32293,0.6222877403938798,73667,"William J. Higgins, Sr",Northborough,19601,0.37771225960612015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,0.24457548078775965,FALSE,2008,10.638425108612948,D+11
Legislative,8,State Representative,First Barnstable,1st Barnstable,58733,131581,2018-11-06,FALSE,23870,694,8,2,78020,Timothy R. Whelan,Brewster,Republican,78020,Timothy R. Whelan,Brewster,Republican,78597,Steven Leibowitz,Brewster,9610,0.4147962707182321,78020,Timothy R. Whelan,Brewster,13558,0.585203729281768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.1704074585635359,FALSE,2016,3.097730395114784,D+3
Legislative,8,State Representative,Second Barnstable,2nd Barnstable,58734,131582,2018-11-06,FALSE,19142,383,18,2,63223,"William L. Crocker, Jr.",Barnstable,Republican,63223,"William L. Crocker, Jr.",Barnstable,Republican,78599,Paul J. Cusack,Barnstable,8988,0.4795902032975829,63223,"William L. Crocker, Jr.",Barnstable,9753,0.5204097967024172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.040819593404834265,FALSE,2016,0.8066428192883279,D+1
Legislative,8,State Representative,Fifth Barnstable,5th Barnstable,58737,131580,2018-11-06,FALSE,20750,617,28,2,62666,Randy Hunt,Sandwich,Republican,62666,Randy Hunt,Sandwich,Republican,78596,Jack Stanton,Sandwich,8605,0.4280029843322557,62666,Randy Hunt,Sandwich,11500,0.5719970156677443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.1439940313354886,FALSE,2016,-4.067333878794233,R+4
Legislative,8,State Representative,Second Bristol,2nd Bristol,58743,130517,2018-04-03,TRUE,7672,41,9,2,78500,James K. Hawkins,Attleboro,Democratic,NA,NA,NA,NA,78500,James K. Hawkins,Attleboro,3964,0.5200734715297822,78503,Julie A. Hall,Attleboro,3658,0.4799265284702178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,No_Incumbent,TRUE,0.040146943059564455,FALSE,2016,2.8679753363396565,D+3
Legislative,8,State Representative,Second Bristol,2nd Bristol,58743,131570,2018-11-06,FALSE,14500,317,7,2,78500,James K. Hawkins,Attleboro,Democratic,78500,James K. Hawkins,Attleboro,Democratic,78500,James K. Hawkins,Attleboro,8271,0.5834509029345373,78503,Julie A. Hall,Attleboro,5905,0.4165490970654628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.1669018058690745,FALSE,2016,2.8679753363396565,D+3
Legislative,8,State Representative,Third Bristol,3rd Bristol,58744,131672,2018-11-06,FALSE,14219,660,10,2,62687,Shaunna L. O'Connell,Taunton,Republican,62687,Shaunna L. O'Connell,Taunton,Republican,78655,Emily Jm Farrer,Taunton,5215,0.38489925455753193,62687,Shaunna L. O'Connell,Taunton,8334,0.6151007454424681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.23020149088493613,FALSE,2016,4.80059243152986,D+5
Legislative,8,State Representative,Sixth Bristol,6th Bristol,58747,131678,2018-11-06,FALSE,11658,465,9,2,72311,Carole A. Fiola,Fall River,Democratic,72311,Carole A. Fiola,Fall River,Democratic,72311,Carole A. Fiola,Fall River,6959,0.6222281831187411,74663,David L. Steinhof,Fall River,4225,0.37777181688125894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.24445636623748213,FALSE,2016,12.323170201526024,D+12
Legislative,8,State Representative,Twelfth Bristol,12th Bristol,58753,131591,2018-11-06,FALSE,16895,828,13,2,78295,Norman J. Orrall,Lakeville,Republican,NA,NA,NA,NA,77843,Allin John Frawley,Middleborough,7689,0.4789460570574311,78295,Norman J. Orrall,Lakeville,8365,0.5210539429425688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,No_Incumbent,FALSE,-0.0421078858851377,FALSE,2016,-5.359530523798201,R+5
Legislative,8,State Representative,Thirteenth Bristol,13th Bristol,58754,131722,2018-11-06,FALSE,10655,686,30,2,72741,Antonio F.D. Cabral,New Bedford,Democratic,72741,Antonio F.D. Cabral,New Bedford,Democratic,72741,Antonio F.D. Cabral,New Bedford,7829,0.7877050005030687,NA,NA,NA,NA,NA,78729,Michael Janson,New Bedford,2110,0.21229499949693129,Unenrolled,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.5754100010061374,FALSE,2016,23.567135973695663,D+24
Legislative,8,State Representative,First Essex,1st Essex,58756,131536,2018-11-06,FALSE,22115,507,5,2,74542,James M. Kelcourse,Amesbury,Republican,74542,James M. Kelcourse,Amesbury,Republican,78558,Jennifer A. Rocco-Runnion,Amesbury,10219,0.47303615238624264,74542,James M. Kelcourse,Amesbury,11384,0.5269638476137574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.05392769522751473,FALSE,2016,9.056363127897503,D+9
Legislative,8,State Representative,Second Essex,2nd Essex,58757,131630,2018-11-06,FALSE,23811,947,12,2,74593,Leonard Mirra,West Newbury,Republican,74593,Leonard Mirra,West Newbury,Republican,78630,Christina Eckert,Boxford,11264,0.49291090495361456,74593,Leonard Mirra,West Newbury,11588,0.5070890950463854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.014178190092770881,FALSE,2016,-1.3498545817611896,R+1
Legislative,8,State Representative,Fourth Essex,4th Essex,58759,131686,2018-11-06,FALSE,24130,679,5,2,62719,Bradford R. Hill,Ipswich,Republican,62719,Bradford R. Hill,Ipswich,Republican,78663,Allison M. Gustavson,Manchester-by-the-sea,10236,0.4365776678324661,62719,Bradford R. Hill,Ipswich,13210,0.5634223321675339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.1268446643350678,FALSE,2016,3.168827662787244,D+3
Legislative,8,State Representative,Fifth Essex,5th Essex,58760,131673,2018-11-06,FALSE,20304,1222,37,2,62720,Ann-Margaret Ferrante,Gloucester,Democratic,62720,Ann-Margaret Ferrante,Gloucester,Democratic,62720,Ann-Margaret Ferrante,Gloucester,13617,0.7149908112365451,NA,NA,NA,NA,NA,78723,James K. Gardner,Rockport,5428,0.285009188763455,Unenrolled,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.4299816224730901,FALSE,2016,11.960053700946016,D+12
Legislative,8,State Representative,Sixth Essex,6th Essex,58761,131596,2018-11-06,FALSE,18973,1849,9,2,62723,Jerald A. Parisella,Beverly,Democratic,62723,Jerald A. Parisella,Beverly,Democratic,62723,Jerald A. Parisella,Beverly,14615,0.8539293017820625,NA,NA,NA,NA,NA,63236,Donato H. Paglia,Beverly,2500,0.14607069821793747,Unenrolled,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.707858603564125,FALSE,2016,10.177867317641777,D+10
Legislative,8,State Representative,Ninth Essex,9th Essex,58764,131706,2018-11-06,FALSE,19705,947,8,3,62732,Donald H. Wong,Saugus,Republican,62732,Donald H. Wong,Saugus,Republican,78683,Matthew Crescenzo,Saugus,6373,0.3398933333333333,62732,Donald H. Wong,Saugus,11647,0.6211733333333334,78726,Michael Coller,Saugus,730,0.03893333333333333,Unenrolled,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.28128000000000003,FALSE,2016,-1.1057192916122949,R+1
Legislative,8,State Representative,Thirteenth Essex,13th Essex,58768,131659,2018-11-06,FALSE,20414,565,23,2,62738,Theodore C. Speliotis,Danvers,Democratic,62738,Theodore C. Speliotis,Danvers,Democratic,62738,Theodore C. Speliotis,Danvers,10199,0.5144255018662363,78639,Mark B. Mezzina,Danvers,9627,0.48557449813376374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.028851003732472513,FALSE,2016,-1.96363481821642,R+2
Legislative,8,State Representative,Fourteenth Essex,14th Essex,58769,131690,2018-11-06,FALSE,15698,548,15,2,78668,Christina A. Minicucci,North Andover,Democratic,NA,NA,NA,NA,78668,Christina A. Minicucci,North Andover,9756,0.6445986124876115,78669,Ryan R. Losco,North Andover,5379,0.3554013875123885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,No_Incumbent,TRUE,0.28919722497522304,FALSE,2016,5.489794806518455,D+5
Legislative,8,State Representative,Fifteenth Essex,15th Essex,58770,131689,2018-11-06,FALSE,17471,2094,93,2,62742,Linda Dean Campbell,Methuen,Democratic,62742,Linda Dean Campbell,Methuen,Democratic,62742,Linda Dean Campbell,Methuen,12155,0.7952761057314839,NA,NA,NA,NA,NA,78724,Anand Gonsalves,Methuen,3129,0.2047238942685161,Unenrolled,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.5905522114629678,FALSE,2016,-1.463224764790405,R+1
Legislative,8,State Representative,Eighteenth Essex,18th Essex,58773,131543,2018-11-06,FALSE,21771,517,4,2,78568,Tram T. Nguyen,Andover,Democratic,62754,"James J. Lyons, Jr.",Andover,Republican,78568,Tram T. Nguyen,Andover,11663,0.5488470588235295,62754,"James J. Lyons, Jr.",Andover,9587,0.4511529411764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,TRUE,0.09769411764705888,FALSE,2016,-0.2477843220161868,EVEN
Legislative,8,State Representative,Second Franklin,2nd Franklin,58775,131567,2018-11-06,FALSE,16618,879,50,2,78007,Susannah M. Whipps Lee,Athol,Unenrolled,78007,Susannah M. Whipps Lee,Athol,Unenrolled,78592,John William Arena,Gill,4663,0.2972146089616929,NA,NA,NA,NA,NA,78007,Susannah M. Whipps Lee,Athol,11026,0.7027853910383071,Unenrolled,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.4055707820766142,FALSE,2016,2.688842385752121,D+3
Legislative,8,State Representative,First Hampden,1st Hampden,58776,131636,2018-11-06,FALSE,17584,414,8,2,62764,Todd M. Smola,Warren,Republican,62764,Todd M. Smola,Warren,Republican,78631,Tanya V. Neslusan,Sturbridge,5613,0.3270597832420464,62764,Todd M. Smola,Warren,11549,0.6729402167579536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.3458804335159072,FALSE,2016,-3.966828206128648,R+4
Legislative,8,State Representative,Second Hampden,2nd Hampden,58777,131669,2018-11-06,FALSE,20167,540,45,2,62766,Brian M. Ashe,Longmeadow,Democratic,62766,Brian M. Ashe,Longmeadow,Democratic,62766,Brian M. Ashe,Longmeadow,10980,0.5607190276784803,78651,Allison P. Werder,Longmeadow,8602,0.43928097232151975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.1214380553569605,FALSE,2016,-1.6995417606167185,R+2
Legislative,8,State Representative,Third Hampden,3rd Hampden,58778,131529,2018-11-06,FALSE,17157,630,8,2,62768,Nicholas A. Boldyga,Southwick,Republican,62768,Nicholas A. Boldyga,Southwick,Republican,78549,Forrest W. Bradford,Agawam,5617,0.3400326896301229,62768,Nicholas A. Boldyga,Southwick,10902,0.6599673103698771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.3199346207397542,FALSE,2016,-6.054325139561789,R+6
Legislative,8,State Representative,Twelfth Hampden,12th Hampden,58787,131670,2018-11-06,FALSE,16836,1142,39,2,62785,"Angelo J. Puppolo, Jr.",Springfield,Democratic,62785,"Angelo J. Puppolo, Jr.",Springfield,Democratic,62785,"Angelo J. Puppolo, Jr.",Springfield,12140,0.7754710954966464,NA,NA,NA,NA,NA,70542,Donald J. Flannery,Wilbraham,3515,0.22452890450335355,Unenrolled,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.5509421909932928,FALSE,2016,4.534014829673449,D+5
Legislative,8,State Representative,Second Hampshire,2nd Hampshire,58789,131671,2018-11-06,FALSE,20656,876,45,2,78652,Daniel R. Carey,Easthampton,Democratic,NA,NA,NA,NA,78652,Daniel R. Carey,Easthampton,14662,0.7429440081074233,78350,Donald Peltier,South Hadley,5073,0.25705599189257666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,No_Incumbent,TRUE,0.4858880162148467,FALSE,2016,13.544663447710626,D+14
Legislative,8,State Representative,Third Hampshire,3rd Hampshire,58790,131541,2018-11-06,FALSE,13597,1094,30,2,78562,Mindy Domb,Amherst,Democratic,78346,Solomon Israel Goldstein-Rose,Amherst,Unenrolled,78562,Mindy Domb,Amherst,9375,0.7516235067746332,NA,NA,NA,NA,NA,78346,Solomon Israel Goldstein-Rose,Amherst,3098,0.2483764932253668,Unenrolled,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,TRUE,0.5032470135492664,FALSE,2016,32.910795666918204,D+33
Legislative,8,State Representative,Second Middlesex,2nd Middlesex,58792,131649,2018-11-06,FALSE,23020,813,7,2,62796,James Arciero,Westford,Democratic,62796,James Arciero,Westford,Democratic,62796,James Arciero,Westford,14301,0.6441891891891892,78636,Kathleen Lynch,Westford,7899,0.3558108108108108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.28837837837837843,FALSE,2016,4.4961322051848,D+4
Legislative,8,State Representative,Fourth Middlesex,4th Middlesex,58794,131715,2018-11-06,FALSE,16849,618,21,2,62799,Danielle W. Gregoire,Marlborough,Democratic,62799,Danielle W. Gregoire,Marlborough,Democratic,62799,Danielle W. Gregoire,Marlborough,10303,0.6355953115360888,72575,Paul R. Ferro,Marlborough,5907,0.3644046884639112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.2711906230721776,FALSE,2016,8.849417536174043,D+9
Legislative,8,State Representative,Fourteenth Middlesex,14th Middlesex,58804,131512,2018-11-06,FALSE,22473,3590,80,2,78532,Tami L. Gouveia,Acton,Democratic,NA,NA,NA,NA,78532,Tami L. Gouveia,Acton,16926,0.9001755039089507,NA,NA,NA,NA,NA,78135,Daniel L. Factor,Acton,1877,0.0998244960910493,Green-rainbow,NA,NA,NA,NA,NA,NA,2018,No_Incumbent,TRUE,0.8003510078179015,FALSE,2016,16.537748429651188,D+17
Legislative,8,State Representative,Nineteenth Middlesex,19th Middlesex,58809,131741,2018-11-06,FALSE,19796,790,37,3,78701,David Allen Robertson,Tewksbury,Democratic,NA,NA,NA,NA,78701,David Allen Robertson,Tewksbury,9153,0.4825241182982762,78703,Pina Prinzivalli,Tewksbury,8247,0.4347619800727503,78731,Patricia W M. Meuse,Tewksbury,1569,0.08271390162897359,Unenrolled,NA,NA,NA,NA,NA,NA,2018,No_Incumbent,TRUE,0.047762138225525885,FALSE,2016,-3.802225890612565,R+4
Legislative,8,State Representative,Twenty-Second Middlesex,22nd Middlesex,58812,131598,2018-11-06,FALSE,18074,545,19,3,62829,Marc T. Lombardo,Billerica,Republican,62829,Marc T. Lombardo,Billerica,Republican,78605,Christopher J. Tribou,Billerica,6581,0.3758423757852656,62829,Marc T. Lombardo,Billerica,10610,0.6059394631639063,78720,Matthew Murphy Mixon,Billerica,319,0.0182181610508281,Unenrolled,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.23009708737864076,FALSE,2016,-2.7032388796360216,R+3
Legislative,8,State Representative,Thirtieth Middlesex,30th Middlesex,58820,131733,2018-11-06,FALSE,18674,1228,22,2,78693,Richard M. Haggerty,Woburn,Democratic,NA,NA,NA,NA,78693,Richard M. Haggerty,Woburn,12180,0.6990358126721763,78696,Claire M. Malaguti,Woburn,5244,0.3009641873278237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,No_Incumbent,TRUE,0.3980716253443526,FALSE,2016,4.971883217135331,D+5
Legislative,8,State Representative,Thirty-First Middlesex,31st Middlesex,58821,131740,2018-11-06,FALSE,22471,584,0,3,63046,Michael Seamus Day,Stoneham,Democratic,63046,Michael Seamus Day,Stoneham,Democratic,63046,Michael Seamus Day,Stoneham,13000,0.5939598848631608,78126,Caroline Colarusso,Stoneham,8195,0.374423173573354,78730,Kateen R. Kumar,Winchester,692,0.03161694156348517,Unenrolled,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.21953671128980679,FALSE,2016,6.5308330657381735,D+7
Legislative,8,State Representative,Thirty-Sixth Middlesex,36th Middlesex,58826,131665,2018-11-06,FALSE,18765,687,0,2,62857,Colleen M. Garry,Dracut,Democratic,62857,Colleen M. Garry,Dracut,Democratic,62857,Colleen M. Garry,Dracut,11427,0.6320942582144042,78643,Raymond G. Leczynski,Dracut,6651,0.36790574178559576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.2641885164288085,FALSE,2016,-6.298010158281498,R+6
Legislative,8,State Representative,Second Norfolk,2nd Norfolk,58829,131732,2018-11-06,FALSE,15857,709,29,2,62862,Tackey Chan,Quincy,Democratic,62862,Tackey Chan,Quincy,Democratic,62862,Tackey Chan,Quincy,10691,0.7071234870031087,78314,William Burke,Quincy,4428,0.2928765129968913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.41424697400621735,FALSE,2016,11.711930954608018,D+12
Legislative,8,State Representative,Third Norfolk,3rd Norfolk,58830,131693,2018-11-06,FALSE,16622,1017,22,2,62867,Ronald Mariano,Quincy,Democratic,62867,Ronald Mariano,Quincy,Democratic,62867,Ronald Mariano,Quincy,10726,0.6883141885387922,78205,Stephen F. Tougas,Quincy,4857,0.3116858114612077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.3766283770775845,FALSE,2016,6.6860537954608334,D+7
Legislative,8,State Representative,Ninth Norfolk,9th Norfolk,58836,131717,2018-11-06,FALSE,21151,671,14,2,77937,Shawn C. Dooley,Norfolk,Republican,77937,Shawn C. Dooley,Norfolk,Republican,78431,Brian P. Hamlin,Plainville,8437,0.4122446985243819,77937,Shawn C. Dooley,Norfolk,12029,0.587755301475618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.17551060295123616,FALSE,2016,-2.616278863200444,R+3
Legislative,8,State Representative,Tenth Norfolk,10th Norfolk,58837,131684,2018-11-06,FALSE,20084,570,15,2,74613,Jeffrey N. Roy,Franklin,Democratic,74613,Jeffrey N. Roy,Franklin,Democratic,74613,Jeffrey N. Roy,Franklin,11412,0.5852607826042361,78662,Patrick R. Casey,Franklin,8087,0.41473921739576386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.17052156520847223,FALSE,2016,1.8810441828582716,D+2
Legislative,8,State Representative,Eleventh Norfolk,11th Norfolk,58838,131661,2018-11-06,FALSE,22288,1317,21,2,62881,Paul McMurtry,Dedham,Democratic,62881,Paul McMurtry,Dedham,Democratic,62881,Paul McMurtry,Dedham,14046,0.670453460620525,78640,John G. Mcdonald,Westwood,6904,0.3295465393794749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.3409069212410501,FALSE,2016,5.531149068908414,D+6
Legislative,8,State Representative,First Plymouth,1st Plymouth,58843,131730,2018-11-06,FALSE,21407,651,5,2,78121,Mathew J. Muratore,Plymouth,Republican,78121,Mathew J. Muratore,Plymouth,Republican,78120,"John T. Mahoney, Jr",Plymouth,9898,0.4769890607681557,78121,Mathew J. Muratore,Plymouth,10853,0.5230109392318443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.04602187846368855,FALSE,2016,-0.3143823111415145,EVEN
Legislative,8,State Representative,Second Plymouth,2nd Plymouth,58844,131647,2018-11-06,FALSE,17916,609,9,2,62894,Susan Williams Gifford,Wareham,Republican,62894,Susan Williams Gifford,Wareham,Republican,78400,Sarah G. Hewins,Carver,7485,0.4327089836975373,62894,Susan Williams Gifford,Wareham,9813,0.5672910163024627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.1345820326049254,FALSE,2016,-2.512383285907055,R+3
Legislative,8,State Representative,Third Plymouth,3rd Plymouth,58845,131657,2018-11-06,FALSE,22151,727,17,2,78308,Joan Meschino,Hull,Democratic,78308,Joan Meschino,Hull,Democratic,78308,Joan Meschino,Hull,12209,0.5703274629793993,78404,Kristen G. Arute,Hingham,9198,0.4296725370206008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.14065492595879847,FALSE,2016,4.590836544496679,D+5
Legislative,8,State Representative,Fourth Plymouth,4th Plymouth,58846,131716,2018-11-06,FALSE,22339,691,3,4,78688,Patrick Joseph Kearney,Scituate,Democratic,NA,NA,NA,NA,78688,Patrick Joseph Kearney,Scituate,12353,0.5809895588373625,71820,Edward J. O'Connell,Marshfield,7340,0.34521681873765403,78728,Nathaniel K. Powell,Marshfield,1569,0.07379362242498354,Unenrolled,NA,NA,NA,NA,NA,NA,2018,No_Incumbent,TRUE,0.23577274009970844,FALSE,2016,-1.4875958328043226,R+1
Legislative,8,State Representative,Fifth Plymouth,5th Plymouth,58847,131687,2018-11-06,FALSE,21202,668,15,2,78083,David F. Decoste,Norwell,Republican,78083,David F. Decoste,Norwell,Republican,78664,Alison M. Demong,Norwell,9903,0.48262585895998833,78083,David F. Decoste,Norwell,10616,0.5173741410400117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-0.03474828208002334,FALSE,2016,-4.3951528258378,R+4
Legislative,8,State Representative,Seventh Plymouth,7th Plymouth,58849,131503,2018-11-06,FALSE,19096,690,13,2,78515,Alyson M. Sullivan,Abington,Republican,NA,NA,NA,NA,78512,Alex A. Bezanson,Abington,8130,0.4420159843418692,78515,Alyson M. Sullivan,Abington,10263,0.5579840156581308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,No_Incumbent,FALSE,-0.11596803131626165,FALSE,2016,-3.869684253829214,R+4
Legislative,8,State Representative,Tenth Plymouth,10th Plymouth,58852,131639,2018-11-06,FALSE,14734,588,2,2,78056,Michelle M. Dubois,Brockton,Democratic,78056,Michelle M. Dubois,Brockton,Democratic,78056,Michelle M. Dubois,Brockton,7983,0.5644089366515838,62913,John F. Cruz,West Bridgewater,6161,0.4355910633484163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,0.12881787330316746,FALSE,2016,9.59721560343747,D+10
Legislative,8,State Representative,Twelfth Plymouth,12th Plymouth,58854,131668,2018-11-06,FALSE,21008,862,5,2,78649,Kathleen R. Lanatra,Kingston,Democratic,NA,NA,NA,NA,78649,Kathleen R. Lanatra,Kingston,10581,0.5253463085248995,62918,Joseph M. Truschelli,Plymouth,9560,0.47465369147510056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,No_Incumbent,TRUE,0.05069261704979894,FALSE,2016,-3.975527256747996,R+4
Legislative,8,State Representative,Fifth Suffolk,5th Suffolk,58859,131610,2018-11-06,FALSE,10335,722,33,2,78618,Liz Miranda,Boston,Democratic,NA,NA,NA,NA,78618,Liz Miranda,Boston,8527,0.8900835073068893,NA,NA,NA,NA,NA,62927,Althea Garrison,Boston,1053,0.10991649269311064,Unenrolled,NA,NA,NA,NA,NA,NA,2018,No_Incumbent,TRUE,0.7801670146137787,FALSE,2016,42.709033504079386,D+43
